date,DateTime,Event,Period,SurvM,Actual,Prior,Revised,BB_relevance_index,Ticker,SurvA,SurvH,SurvL,Freq,Ests,Time,StdDev,Surprise,DateTime1,DateTime2,DateTime3
15may2012,05/15/12 08:30,CPI Ex Food and Energy MoM,Apr,.002,.002,.002,,76.85039999999999,CPUPXCHG Index,.0019,.002,0,M,78,8:30,.04,0,05/15/12,08:30,
15may2012,05/15/12 10:00,NAHB Housing Market Index,May,26,29,25,24,45.6693,USHBMIDX Index,25.85,27,23,M,47,10:00,.99,3.03,05/15/12,10:00,
16may2012,05/16/12 09:15,Manufacturing (SIC) Production,Apr,,.006,-.002,-.005,16.5354,IPMGCHNG Index,,,,M,0,9:15,,,05/16/12,09:15,
16may2012,05/16/12 08:30,Housing Starts MoM,Apr,.047,.026,-.058,-.013,27.5591,NHCHSTCH Index,.0455,.116,-.02,M,79,8:30,2.45,-.87,05/16/12,08:30,
16may2012,05/16/12 10:00,MBA Mortgage Foreclosures,1Q,,.0439,.0438,,22.0472,FORLTOTL Index,,,,Q,0,10:00,,,05/16/12,10:00,
16may2012,05/16/12 14:00,Minutes of FOMC Meeting,,,,,,0,,,,,,,2:00,,,05/16/12,14:00,
16may2012,05/16/12 07:00,MBA Mortgage Applications,11-May,,.092,.017,,92.3077,MBAVCHNG Index,,,,W,0,7:00,,,05/16/12,07:00,
16may2012,05/16/12 08:30,Housing Starts,Apr,685k,717k,654k,695k,88.9764,NHSPSTOT Index,683.59k,730k,641k,M,80,8:30,15.97,2,05/16/12,08:30,
16may2012,05/16/12 14:00,FOMC Meeting Minutes,25-Apr,,,,,22.8346,FEDMMINU Index,,,,D,0,2:00,,,05/16/12,14:00,
16may2012,05/16/12 08:30,Building Permits,Apr,730k,715k,747k,806k,62.2835,NHSPATOT Index,728.76k,775k,680k,M,54,8:30,18.54,-.8100000000000001,05/16/12,08:30,
16may2012,05/16/12 10:00,Mortgage Delinquencies,1Q,,.074,.0758,,34.6457,DLQTDLQT Index,,,,Q,1,10:00,,,05/16/12,10:00,
16may2012,05/16/12 09:15,Capacity Utilization,Apr,.79,.792,.786,.767,62.8346,CPTICHNG Index,.7897999999999999,.795,.785,M,68,9:15,.16,1.27,05/16/12,09:15,
16may2012,05/16/12 08:30,Building Permits MoM,Apr,-.045,-.07,.045,.092,26.7717,NHCHATCH Index,-.0461,.014,-.11,M,54,8:30,2.43,-1.05,05/16/12,08:30,
16may2012,05/16/12 09:15,Industrial Production MoM,Apr,.006,.011,0,-.005,89.7638,IP CHNG Index,.0057,.01,.002,M,79,9:15,.17,2.9,05/16/12,09:15,
17may2012,05/17/12 09:45,Bloomberg Consumer Comfort,13-May,-38,-43.6,-40.4,29.8,66.92910000000001,COMFCOMF Index,-37.5,-36.5,-38,W,3,9:45,.71,-7.92,05/17/12,09:45,
17may2012,05/17/12 08:30,Initial Jobless Claims,12-May,365k,370k,367k,373k,98.4252,INJCJC Index,366.85k,375k,360k,W,48,8:30,3.76,1.33,05/17/12,08:30,
17may2012,05/17/12 10:00,Philadelphia Fed Business Outlook,May,10,-5.8,8.5,5.7,78.7402,OUTFGAF Index,9.65,14,2.5,M,59,10:00,2.28,-6.94,05/17/12,10:00,
17may2012,05/17/12 09:45,Bloomberg Economic Expectations,May,,-1,-3,48,47.2441,COMFBTWR Index,,,,M,0,9:45,,,05/17/12,09:45,
17may2012,05/17/12 08:30,Continuing Claims, 5-May,3225k,3265k,3229k,3296k,68.8976,INJCSP Index,3231.07k,3280k,3200k,W,14,8:30,24.51,1.63,05/17/12,08:30,
17may2012,05/17/12 10:00,Leading Index,Apr,.001,-.001,.003,.005,83.4646,LEI CHNG Index,.0009,.003,-.003,M,49,10:00,.13,-1.5,05/17/12,10:00,
21may2012,05/21/12 08:30,Chicago Fed Nat Activity Index,Apr,,.11,-.29,-.36,62.9921,CFNAI Index,,,,M,1,8:30,,,05/21/12,08:30,
22may2012,05/22/12 10:00,Existing Home Sales,Apr,4.61m,4.62m,4.48m,4.52m,88.18899999999999,ETSLTOTL Index,4.63m,4.80m,4.47m,M,73,10:00,.07,.14,05/22/12,10:00,
22may2012,05/22/12 10:00,Richmond Fed Manufact. Index,May,11,4,14,10,70.8661,RCHSINDX Index,10.92,17,3,M,13,10:00,3.22,-2.17,05/22/12,10:00,
22may2012,05/22/12 10:00,Existing Home Sales MoM,Apr,.029,.034,-.026,-.013,49.6063,ETSLMOM Index,.0335,.071,-.002,M,73,10:00,1.58,.32,05/22/12,10:00,
23may2012,05/23/12 10:00,New Home Sales,Apr,335k,343k,328k,354k,91.3386,NHSLTOT Index,337.72k,375k,325k,M,72,10:00,7.79,1.03,05/23/12,10:00,
23may2012,05/23/12 07:00,MBA Mortgage Applications,18-May,,.038,.092,,92.3077,MBAVCHNG Index,,,,W,0,7:00,,,05/23/12,07:00,
23may2012,05/23/12 10:00,FHFA House Price Index MoM,Mar,.003,.018,.003,.002,68.5039,HPIMMOM% Index,.0029,.007,-.002,M,18,10:00,.22,6.67,05/23/12,10:00,
23may2012,05/23/12 10:00,New Home Sales MoM,Apr,.021,.033,-.071,-.033,46.4567,NHSLCHNG Index,.0296,.143,-.009,M,72,10:00,2.37,.49,05/23/12,10:00,
23may2012,05/23/12 10:00,House Price Purchase Index QoQ,1Q,.001,.006,-.001,.002,29.1339,HPI PURQ Index,-.0008,.002,-.008,Q,5,10:00,.37,1.37,05/23/12,10:00,
24may2012,05/24/12 08:58,Markit US Manufacturing PMI,May P,,,,,90,MPMIUSMA Index,,,,M,0,8:58,,,05/24/12,08:58,
24may2012,05/24/12 11:00,Kansas City Fed Manf. Activity,May,5,9,3,,20.4724,KCLSSACI Index,5.67,10,1,M,6,11:00,2.81,1.42,05/24/12,11:00,
24may2012,05/24/12 08:30,Cap Goods Orders Nondef Ex Air,Apr,.008,-.019,-.008,-.006,59.8425,CGNOXAI% Index,.0076,.02,-.01,M,10,8:30,.74,-3.67,05/24/12,08:30,
24may2012,05/24/12 08:30,Cap Goods Ship Nondef Ex Air,Apr,-.01,-.014,.026,.028,58.2677,CGSHXAI% Index,-.0068,.005,-.021,M,6,8:30,.92,-.43,05/24/12,08:30,
24may2012,05/24/12 09:45,Bloomberg Consumer Comfort,20-May,,-42,-43.6,28.2,66.92910000000001,COMFCOMF Index,,,,W,1,9:45,,,05/24/12,09:45,
24may2012,05/24/12 08:30,Continuing Claims,12-May,3250k,3260k,3265k,3326k,68.8976,INJCSP Index,3251.21k,3280k,3220k,W,14,8:30,14.68,.68,05/24/12,08:30,
24may2012,05/24/12 08:30,Initial Jobless Claims,19-May,370k,370k,370k,369k,98.4252,INJCJC Index,369.39k,393k,360k,W,46,8:30,5.97,0,05/24/12,08:30,
24may2012,05/24/12 08:30,Durables Ex Transportation,Apr,.008,-.006,-.011,-.005,74.33069999999999,DGNOXTCH Index,.0076,.02,-.005,M,49,8:30,.5600000000000001,-2.49,05/24/12,08:30,
24may2012,05/24/12 08:30,Durable Goods Orders,Apr,.002,.002,-.042,-.029,92.9134,DGNOCHNG Index,.0017,.042,-.028,M,75,8:30,1.24,0,05/24/12,08:30,
25may2012,05/25/12 09:55,U. of Mich. Sentiment,May F,77.8,79.3,77.8,79.3,94.48820000000001,CONSSENT Index,77.59,79,76,M,60,9:55,.59,2.55,05/25/12,09:55,
29may2012,05/29/12 09:00,S&P CoreLogic CS US HPI YoY NSA,Mar,-.0305,-.0192,-.0403,-.0388,33.8583,SPCSUSAY Index,-.0293,-.018,-.038,M,4,9:00,.76,1.49,05/29/12,09:00,
29may2012,05/29/12 10:30,Dallas Fed Manf. Activity,May,3,-5.1,-3.4,-5.5,63.7795,DFEDGBA Index,1.9,6,-2.9,M,9,10:30,2.55,-3.18,05/29/12,10:30,
29may2012,05/29/12 10:00,Conf. Board Consumer Confidence,May,69.59999999999999,64.90000000000001,69.2,68.7,93.7008,CONCCONF Index,69.47,74.09999999999999,62,M,70,10:00,1.61,-2.93,05/29/12,10:00,
29may2012,05/29/12 09:00,S&P CoreLogic CS 20-City NSA Index,Mar,134.4,134.1,134.2,134.08,43.3071,SPCS20 Index,134.13,134.5,133.5,M,3,9:00,.45,-.67,05/29/12,09:00,
29may2012,05/29/12 09:00,S&P CoreLogic CS US HPI NSA Index,Mar,,123.33,125.67,135.17,33.0709,SPCSUSA Index,,,,M,2,9:00,,,05/29/12,09:00,
29may2012,05/29/12 09:00,S&P CoreLogic CS 20-City YoY NSA,Mar,-.026,-.0257,-.0349,-.0357,40.9449,SPCS20Y% Index,-.0256,-.015,-.03,M,31,9:00,.32,.09,05/29/12,09:00,
29may2012,05/29/12 09:00,S&P CoreLogic CS 20-City MoM SA,Mar,.002,.0009,.0015,-.0009,24.4094,SPCS20SM Index,.0023,.005,-.002,M,23,9:00,.18,-.6,05/29/12,09:00,
30may2012,05/30/12 07:00,MBA Mortgage Applications,25-May,,-.013,.038,,92.3077,MBAVCHNG Index,,,,W,0,7:00,,,05/30/12,07:00,
30may2012,05/30/12 10:00,Pending Home Sales NSA YoY,Apr,.22,.147,.108,.104,28.3465,USPHTYOY Index,.205,.238,.15,M,7,10:00,3.24,-2.25,05/30/12,10:00,
30may2012,05/30/12 10:00,Pending Home Sales MoM,Apr,0,-.055,.041,.012,76.378,USPHTMOM Index,-.0012,.031,-.043,M,42,10:00,1.47,-3.75,05/30/12,10:00,
31may2012,05/31/12 08:30,Initial Jobless Claims,26-May,370k,383k,370k,371k,98.4252,INJCJC Index,369.40k,377k,364k,W,48,8:30,2.91,4.46,05/31/12,08:30,
31may2012,05/31/12 08:30,GDP Price Index,1Q S,.015,.017,.015,.025,77.4803,GDP PIQQ Index,.0151,.018,.015,Q,35,8:30,.05,4,05/31/12,08:30,
31may2012,05/31/12 08:30,Core PCE QoQ,1Q S,.021,.021,.021,.027,67.7953,GDPCPCEC Index,.021,.021,.021,Q,11,8:30,0,,05/31/12,08:30,
31may2012,05/31/12 08:15,ADP Employment Change,May,150k,133k,119k,181k,87.4016,ADP CHNG Index,145.08k,225k,85k,M,39,8:15,27.46,-.62,05/31/12,08:15,
31may2012,05/31/12 09:45,Bloomberg Consumer Comfort,27-May,,-39.3,-42,29.1,66.92910000000001,COMFCOMF Index,,,,W,1,9:45,,,05/31/12,09:45,
31may2012,05/31/12 08:03,ISM Milwaukee,May,53.4,57.7,52.9,,0,MAPMINDX Index,53.47,54,53,M,3,8:03,.41,10.46,05/31/12,08:03,
31may2012,05/31/12 07:30,Challenger Job Cuts YoY,May,,.667,.112,,36.2205,CHALYOY% Index,,,,M,0,7:30,,,05/31/12,07:30,
31may2012,05/31/12 08:30,Personal Consumption,1Q S,.029,.027,.029,.033,67.7953,GDPCTOT% Index,.0287,.03,.023,Q,14,8:30,.17,-1.14,05/31/12,08:30,
31may2012,05/31/12 09:45,MNI Chicago PMI,May,56.8,52.7,56.2,57.6,81.88979999999999,CHPMINDX Index,56.79,60.7,53.7,M,55,9:45,1.59,-2.58,05/31/12,09:45,
31may2012,05/31/12 08:30,GDP Annualized QoQ,1Q S,.019,.019,.022,.032,96.85039999999999,GDP CQOQ Index,.0191,.022,.016,Q,79,8:30,.14,0,05/31/12,08:30,
31may2012,05/31/12 10:00,ICSC Chain Store Sales ex Drug Stores Rose 4% in May,,,,,,0,,,,,,,10:00,,,05/31/12,10:00,
31may2012,05/31/12 08:30,Continuing Claims,19-May,3250k,3242k,3260k,3334k,68.8976,INJCSP Index,3253.57k,3280k,3225k,W,14,8:30,14.81,-.54,05/31/12,08:30,
01jun2012,06/01/12 08:30,Average Hourly Earnings MoM,May,.002,.001,0,.001,31.4961,AHE MOM% Index,.0018,.003,0,M,54,8:30,.05,-1.97,06/01/12,08:30,
01jun2012,06/01/12 08:30,PCE Deflator YoY,Apr,.019,.018,.021,.024,41.7323,PCE DEFY Index,.0181,.02,.002,M,18,8:30,.39,-.25,06/01/12,08:30,
01jun2012,06/01/12 08:30,Personal Spending,Apr,.003,.003,.003,0,85.82680000000001,PCE CRCH Index,.0028,.005,.001,M,78,8:30,.08,0,06/01/12,08:30,
01jun2012,06/01/12 10:00,ISM Manufacturing,May,53.8,53.5,54.8,54.2,95.2756,NAPMPMI Index,53.61,55,51,M,82,10:00,.78,-.32,06/01/12,10:00,
01jun2012,06/01/12 08:30,Change in Manufact. Payrolls,May,15k,12k,16k,18k,69.44880000000001,USMMMNCH Index,16.64k,35k,0k,M,22,8:30,7.8,-.38,06/01/12,08:30,
01jun2012,06/01/12 08:30,Unemployment Rate,May,.081,.082,.081,.082,89.29130000000001,USURTOT Index,.0809,.082,.08,M,80,8:30,.06,1.67,06/01/12,08:30,
01jun2012,06/01/12 08:30,Average Hourly Earnings YoY,May,.018,.017,.018,.021,32.2835,AHE YOY% Index,.0179,.018,.017,M,9,8:30,.03,-3.18,06/01/12,08:30,
01jun2012,06/01/12 08:30,Change in Nonfarm Payrolls,May,150k,69k,115k,82k,99.21259999999999,NFP TCH Index,148.82k,195k,75k,M,87,8:30,20.47,-3.96,06/01/12,08:30,
01jun2012,06/01/12 08:30,Change in Private Payrolls,May,164k,82k,130k,94k,29.9213,NFP PCH Index,160.11k,190k,80k,M,44,8:30,22.52,-3.64,06/01/12,08:30,
01jun2012,06/01/12 08:30,Underemployment Rate,May,,.148,.145,,21.2598,USUDMAER Index,,,,M,0,8:30,,,06/01/12,08:30,
01jun2012,06/01/12 08:58,Markit US Manufacturing PMI,May F,,,,54,90,MPMIUSMA Index,,,,M,0,8:58,,,06/01/12,08:58,
01jun2012,06/01/12 08:30,Change in Household Employment,May,,422,-169,-137,0,USEMNCHG Index,,,,M,0,8:30,,,06/01/12,08:30,
01jun2012,06/01/12 08:30,Personal Income,Apr,.003,.002,.004,.005,85.82680000000001,PITLCHNG Index,.0027,.004,.001,M,73,8:30,.06,-1.55,06/01/12,08:30,
01jun2012,06/01/12 08:30,PCE Core Deflator YoY,Apr,.019,.019,.02,.021,50.3937,PCE CYOY Index,.0195,.02,.019,M,25,8:30,.05,0,06/01/12,08:30,
01jun2012,06/01/12 10:00,Construction Spending MoM,Apr,.004,.003,.001,.006,80.315,CNSTTMOM Index,.004,.015,-.003,M,49,10:00,.31,-.32,06/01/12,10:00,
01jun2012,06/01/12 08:30,PCE Deflator MoM,Apr,.001,0,.002,,18.1102,PCE DEFM Index,.0016,.018,0,M,20,8:30,.38,-.26,06/01/12,08:30,
01jun2012,06/01/12 10:00,ISM Prices Paid,May,57,47.5,61,,74.0157,NAPMPRIC Index,56.32,59,52,M,17,10:00,1.66,-5.72,06/01/12,10:00,
01jun2012,06/01/12 17:00,Wards Total Vehicle Sales,May,14.50m,13.73m,14.38m,14.47m,44.0945,SAARTOTL Index,14.46m,14.80m,14.10m,M,43,5:00,.12,-6.41,06/01/12,17:00,
01jun2012,06/01/12 08:30,PCE Core Deflator MoM,Apr,.002,.001,.002,,60.0787,PCE CMOM Index,.0019,.002,.001,M,50,8:30,.02,-4.56,06/01/12,08:30,
01jun2012,06/01/12 17:00,Wards Domestic Vehicle Sales,May,11.20m,10.75m,11.12m,11.19m,0,SAARDTOT Index,11.16m,11.40m,10.80m,M,20,5:00,.13,-3.51,06/01/12,17:00,
01jun2012,06/01/12 08:30,Average Weekly Hours All Employees,May,34.5,34.4,34.5,34.5,25.9843,AWH TOTL Index,34.5,34.5,34.4,M,38,8:30,.02,-6.25,06/01/12,08:30,
04jun2012,06/04/12 09:45,ISM New York,May,,49.9,61.2,,0,NYPMCURR Index,,,,M,2,9:45,,,06/04/12,09:45,
04jun2012,06/04/12 10:00,Factory Orders,Apr,.002,-.006,-.015,-.017,85.0394,TMNOCHNG Index,.0013,.011,-.01,M,61,10:00,.32,-2.52,06/04/12,10:00,
05jun2012,06/05/12 10:00,ISM Services Index,May,53.4,53.7,53.5,54.8,79.52760000000001,NAPMNMI Index,53.35,55.1,52,M,75,10:00,.67,.45,06/05/12,10:00,
06jun2012,06/06/12 07:00,MBA Mortgage Applications, 1-Jun,,.013,-.013,,92.3077,MBAVCHNG Index,,,,W,0,7:00,,,06/06/12,07:00,
06jun2012,06/06/12 08:30,Nonfarm Productivity,1Q F,-.008,-.009,-.005,.015,42.5197,PRODNFR% Index,-.0071,0,-.011,Q,59,8:30,.19,-.52,06/06/12,08:30,
06jun2012,06/06/12 14:00,Fed's Beige Book,,,,,,0,,,,,,,2:00,,,06/06/12,14:00,
06jun2012,06/06/12 08:30,Unit Labor Costs,1Q F,.021,.013,.02,.082,37.7953,COSTNFR% Index,.0188,.025,-.019,Q,51,8:30,.75,-1.06,06/06/12,08:30,
07jun2012,06/07/12 11:41,ICSC Chain Store Sales YoY,May,,.017,.006,,0,MBRXYOYW Index,,,,M,0,11:41,,,06/07/12,11:41,
07jun2012,06/07/12 15:00,Consumer Credit,Apr,$11.000b,$6.515b,$21.355b,$13.711b,39.3701,CICRTOT Index,$11.86b,$18.900b,$5.000b,M,36,3:00,2.9,-1.55,06/07/12,15:00,
07jun2012,06/07/12 09:49,RBC Consumer Outlook Index,Jun,,46.1,47.6,,0,ICSHNATL Index,,,,M,0,9:49,,,06/07/12,09:49,
07jun2012,06/07/12 08:30,Continuing Claims,26-May,3250k,3293k,3242k,3301k,68.8976,INJCSP Index,3242.85k,3270k,3220k,W,13,8:30,14.18,3.03,06/07/12,08:30,
07jun2012,06/07/12 09:45,Bloomberg Consumer Comfort, 3-Jun,,-37.6,-39.3,30.3,66.92910000000001,COMFCOMF Index,,,,W,2,9:45,,,06/07/12,09:45,
07jun2012,06/07/12 08:30,Initial Jobless Claims, 2-Jun,378k,377k,383k,381k,98.4252,INJCJC Index,378.33k,390k,367k,W,49,8:30,4.52,-.22,06/07/12,08:30,
08jun2012,06/08/12 10:00,Wholesale Inventories MoM,Apr,.004,.006,.003,.004,81.1024,MWINCHNG Index,.0042,.011,0,M,28,10:00,.2,.99,06/08/12,10:00,
08jun2012,06/08/12 08:30,Annual Revisions: Trade,,,,,,0,,,,,,,8:30,,,06/08/12,08:30,
08jun2012,06/08/12 08:30,Trade Balance,Apr,-$49.5b,-$50.1b,-$51.8b,-$49.7b,84.252,USTBTOT Index,-$49.44b,-$45.5b,-$53.0b,M,73,8:30,1.41,-.43,06/08/12,08:30,
12jun2012,06/12/12 08:30,Import Price Index MoM,May,-.01,-.01,-.005,-.001,77.16540000000001,IMP1CHNG Index,-.0118,-.005,-.02,M,45,8:30,.35,0,06/12/12,08:30,
12jun2012,06/12/12 10:00,IBD/TIPP Economic Optimism,Jun,47.3,46.7,48.5,,0,ECONUSIB Index,47.25,47.5,47,M,4,10:00,.25,-2.2,06/12/12,10:00,
12jun2012,06/12/12 07:30,NFIB Small Business Optimism,May,94,94.40000000000001,94.5,,61.4173,SBOITOTL Index,94.12,96,93,M,12,7:30,.78,.51,06/12/12,07:30,
12jun2012,06/12/12 14:00,Monthly Budget Statement,May,-$125.0b,-$124.6b,-$57.6b,$59.1b,75.59059999999999,FDDSSD Index,-$117.76b,-$30.0b,-$130.0b,M,25,2:00,20.57,.02,06/12/12,14:00,
12jun2012,06/12/12 08:30,Import Price Index YoY,May,-.006,-.003,.005,.008,35.4331,IMP1YOY% Index,-.0082,-.005,-.016,M,9,8:30,.38,.78,06/12/12,08:30,
13jun2012,06/13/12 08:30,PPI YoY,May,.012,.007,.019,.018,0,PPI YOY Index,.0119,.016,.006,M,24,8:30,.23,-1.94,06/13/12,08:30,
13jun2012,06/13/12 08:30,Retail Sales Advance MoM,May,-.002,-.002,.001,-.005,92.126,RSTAMOM Index,-.002,.005,-.007,M,79,8:30,.23,0,06/13/12,08:30,
13jun2012,06/13/12 08:30,Retail Sales Ex Auto MoM,May,0,-.004,.001,-.006,64.48820000000001,RSTAXMOM Index,-.0002,.004,-.005,M,71,8:30,.19,-2.16,06/13/12,08:30,
13jun2012,06/13/12 08:30,Retail Sales Control Group,May,.003,0,.004,-.003,19.685,RSTAXAGM Index,.0028,.005,0,M,14,8:30,.16,-1.86,06/13/12,08:30,
13jun2012,06/13/12 08:30,PPI MoM,May,-.006,-.01,-.002,-.001,0,PPI CHNG Index,-.0064,.003,-.015,M,76,8:30,.3,-1.33,06/13/12,08:30,
13jun2012,06/13/12 08:30,Retail Sales Ex Auto and Gas,May,.004,-.001,.001,-.005,60.6299,RSTAXAG% Index,.0032,.004,.002,M,15,8:30,.09,-5.5,06/13/12,08:30,
13jun2012,06/13/12 07:00,MBA Mortgage Applications, 8-Jun,,.18,.013,,92.3077,MBAVCHNG Index,,,,W,0,7:00,,,06/13/12,07:00,
13jun2012,06/13/12 10:00,Business Inventories,Apr,.003,.004,.003,.005,38.5827,MTIBCHNG Index,.0034,.007,.001,M,40,10:00,.12,.82,06/13/12,10:00,
13jun2012,06/13/12 08:30,PPI Ex Food and Energy YoY,May,.028,.027,.027,,0,PPI XYOY Index,.0275,.029,.026,M,23,8:30,.08,-1.29,06/13/12,08:30,
13jun2012,06/13/12 08:30,PPI Ex Food and Energy MoM,May,.002,.002,.002,.002,0,PXFECHNG Index,.0016,.003,-.002,M,70,8:30,.07,0,06/13/12,08:30,
14jun2012,06/14/12 08:30,Current Account Balance,1Q,-$131.9b,-$137.3b,-$124.1b,-$109.8b,71.65349999999999,USCABAL Index,-$132.05b,-$123.8b,-$139.5b,Q,37,8:30,4.18,-1.29,06/14/12,08:30,
14jun2012,06/14/12 08:30,CPI YoY,May,.018,.017,.023,,70.0787,CPI YOY Index,.0182,.02,.017,M,34,8:30,.08,-1.2,06/14/12,08:30,
14jun2012,06/14/12 08:30,CPI MoM,May,-.002,-.003,0,.002,96.063,CPI CHNG Index,-.002,.002,-.006,M,78,8:30,.12,-.86,06/14/12,08:30,
14jun2012,06/14/12 09:45,Bloomberg Consumer Comfort,10-Jun,,-36.4,-37.6,31.2,66.92910000000001,COMFCOMF Index,,,,W,1,9:45,,,06/14/12,09:45,
14jun2012,06/14/12 08:30,Initial Jobless Claims, 9-Jun,375k,386k,377k,377k,98.4252,INJCJC Index,375.43k,385k,370k,W,49,8:30,3.49,3.15,06/14/12,08:30,
14jun2012,06/14/12 08:30,CPI Ex Food and Energy YoY,May,.022,.023,.023,,54.3307,CPI XYOY Index,.0224,.023,.021,M,33,8:30,.05,1.85,06/14/12,08:30,
14jun2012,06/14/12 08:30,CPI Core Index SA,May,229.328,229.446,228.984,228.905,40.1575,CPUPAXFE Index,229.32,229.35,229.275,M,3,8:30,.03,3.75,06/14/12,08:30,
14jun2012,06/14/12 08:30,Annual Revisions: Current Account,,,,,,0,,,,,,,8:30,,,06/14/12,08:30,
14jun2012,06/14/12 08:30,CPI Index NSA,May,229.8,229.815,230.085,,37.0079,CPURNSA Index,229.73,229.875,229.213,M,9,8:30,.2,.08,06/14/12,08:30,
14jun2012,06/14/12 08:30,Continuing Claims, 2-Jun,3270k,3278k,3293k,3351k,68.8976,INJCSP Index,3271.07k,3330k,3234k,W,15,8:30,22.96,.35,06/14/12,08:30,
14jun2012,06/14/12 08:30,CPI Ex Food and Energy MoM,May,.002,.002,.002,,76.85039999999999,CPUPXCHG Index,.0017,.002,-.001,M,78,8:30,.06,0,06/14/12,08:30,
15jun2012,06/15/12 09:00,Total Net TIC Flows,Apr,,-$20.5b,-$49.9b,-$42.5b,64.5669,FRNTTNET Index,,,,M,2,9:00,,,06/15/12,09:00,
15jun2012,06/15/12 09:15,Industrial Production MoM,May,.001,-.001,.011,.008,89.7638,IP CHNG Index,.0007,.011,-.003,M,79,9:15,.21,-.96,06/15/12,09:15,
15jun2012,06/15/12 09:55,U. of Mich. Sentiment,Jun P,77.5,74.09999999999999,79.3,,94.48820000000001,CONSSENT Index,77.36,80,74,M,66,9:55,.97,-3.52,06/15/12,09:55,
15jun2012,06/15/12 08:30,Empire Manufacturing,Jun,12.5,2.3,17.1,14.2,82.6772,EMPRGBCI Index,12.21,16.1,5,M,54,8:30,2.58,-3.96,06/15/12,08:30,
15jun2012,06/15/12 09:15,Manufacturing (SIC) Production,May,-.001,-.004,.006,.007,16.5354,IPMGCHNG Index,-.0015,0,-.004,M,4,9:15,.15,-2,06/15/12,09:15,
15jun2012,06/15/12 09:00,Net Long-term TIC Flows,Apr,$45.0b,$25.6b,$36.2b,$36.6b,72.4409,FRNTTOTL Index,$44.37b,$70.0b,$20.0b,M,6,9:00,15,-1.29,06/15/12,09:00,
15jun2012,06/15/12 09:15,Capacity Utilization,May,.792,.79,.792,.772,62.8346,CPTICHNG Index,.7914,.795,.78,M,70,9:15,.22,-.9,06/15/12,09:15,
18jun2012,06/18/12 10:00,NAHB Housing Market Index,Jun,28,29,29,28,45.6693,USHBMIDX Index,28.41,32,26,M,41,10:00,1.1,.91,06/18/12,10:00,
19jun2012,06/19/12 08:30,Building Permits,May,730k,780k,715k,732k,62.2835,NHSPATOT Index,729.84k,770k,690k,M,54,8:30,14.65,3.41,06/19/12,08:30,
19jun2012,06/19/12 08:30,Housing Starts MoM,May,.007,-.048,.026,.083,27.5591,NHCHSTCH Index,.0062,.046,-.045,M,77,8:30,1.6,-3.44,06/19/12,08:30,
19jun2012,06/19/12 10:00,JOLTS Job Openings,Apr,3685,3416,3737,3741,25.1969,JOLTTOTL Index,3671,3700,3614,M,4,10:00,34.21,-7.86,06/19/12,10:00,
19jun2012,06/19/12 08:30,Building Permits MoM,May,.01,.079,-.07,-.092,26.7717,NHCHATCH Index,.0095,.065,-.046,M,54,8:30,2.03,3.42,06/19/12,08:30,
19jun2012,06/19/12 08:30,Housing Starts,May,722k,708k,717k,753k,88.9764,NHSPSTOT Index,721.44k,750k,685k,M,77,8:30,11.45,-1.22,06/19/12,08:30,
20jun2012,06/20/12 07:00,MBA Mortgage Applications,15-Jun,,-.008,.18,,92.3077,MBAVCHNG Index,,,,W,0,7:00,,,06/20/12,07:00,
20jun2012,06/20/12 12:30,FOMC Rate Decision (Upper Bound),20-Jun,.0025,.0025,.0025,,97.6378,FDTR Index,.0025,.0025,.0025,D,34,12:30,0,,06/20/12,12:30,
21jun2012,06/21/12 09:45,Bloomberg Economic Expectations,Jun,,-11,-1,49.5,47.2441,COMFBTWR Index,,,,M,1,9:45,,,06/21/12,09:45,
21jun2012,06/21/12 10:00,Existing Home Sales,May,4.57m,4.55m,4.62m,4.59m,88.18899999999999,ETSLTOTL Index,4.57m,4.73m,4.40m,M,74,10:00,.06,-.34,06/21/12,10:00,
21jun2012,06/21/12 10:00,Philadelphia Fed Business Outlook,Jun,0,-16.6,-5.8,-.8,78.7402,OUTFGAF Index,.38,10,-8,M,57,10:00,3.18,-5.21,06/21/12,10:00,
21jun2012,06/21/12 10:00,Leading Index,May,.001,.003,-.001,-.003,83.4646,LEI CHNG Index,.0005,.004,-.003,M,47,10:00,.14,1.46,06/21/12,10:00,
21jun2012,06/21/12 08:30,Initial Jobless Claims,16-Jun,383k,387k,386k,383k,98.4252,INJCJC Index,382.20k,390k,371k,W,45,8:30,4.19,.95,06/21/12,08:30,
21jun2012,06/21/12 10:00,Existing Home Sales MoM,May,-.011,-.015,.034,.015,49.6063,ETSLMOM Index,-.0106,.024,-.048,M,74,10:00,1.28,-.33,06/21/12,10:00,
21jun2012,06/21/12 10:00,FHFA House Price Index MoM,Apr,.004,.008,.018,.009,68.5039,HPIMMOM% Index,.0048,.01,-.002,M,19,10:00,.34,1.17,06/21/12,10:00,
21jun2012,06/21/12 08:30,Continuing Claims, 9-Jun,3278k,3299k,3278k,3327k,68.8976,INJCSP Index,3273.07k,3300k,3220k,W,14,8:30,19.62,1.1,06/21/12,08:30,
21jun2012,06/21/12 08:58,Markit US Manufacturing PMI,Jun P,53.3,,,,90,MPMIUSMA Index,53.3,54,52.5,M,8,8:58,.47,,06/21/12,08:58,
